"position","const","created","modified","description","Title","Title type","Directors","RDLongoria rated","IMDb Rating","Runtime (mins)","Year","Genres","Num. Votes","Release Date (month/day/year)","URL"
"588","tt0108341","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Time Indefinite","Feature Film","Ross McElwee","","7.6","114","1993","biography","285","1993-05-12","http://www.imdb.com/title/tt0108341/"
"589","tt0255060","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Clara Bow: Discovering the It Girl","Documentary","Hugh Munro Neely","","7.4","57","1999","documentary, biography","172","1999","http://www.imdb.com/title/tt0255060/"
"590","tt0372806","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Bright Leaves","Documentary","Ross McElwee","","7.2","107","2003","documentary, biography, comedy, drama","506","2003-05-23","http://www.imdb.com/title/tt0372806/"
"591","tt0870211","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Battle for Haditha","Feature Film","Nick Broomfield","","7.0","97","2007","drama, history, war","6390","2007-09-11","http://www.imdb.com/title/tt0870211/"
"592","tt1787725","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","If a Tree Falls: A Story of the Earth Liberation Front","Documentary","Marshall Curry, Sam Cullman","","7.2","85","2011","documentary, biography, crime, drama, history, news, thriller","2653","2011-01","http://www.imdb.com/title/tt1787725/"
"593","tt0102288","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Let Him Have It","Feature Film","Peter Medak","","7.3","115","1991","crime, drama, history","2792","1991-09-12","http://www.imdb.com/title/tt0102288/"
"594","tt0069824","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Brother Sun, Sister Moon","Feature Film","Franco Zeffirelli","","7.2","135","1972","biography, drama, history, war","3161","1972-03-03","http://www.imdb.com/title/tt0069824/"
"595","tt0439817","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","The Sun","Feature Film","Aleksandr Sokurov","","7.4","110","2005","drama, history","2129","2005-02-17","http://www.imdb.com/title/tt0439817/"
"596","tt0144937","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Frank Lloyd Wright","Documentary","Ken Burns, Lynn Novick","7","7.8","146","1998","documentary, biography, history","502","1998-01-23","http://www.imdb.com/title/tt0144937/"
"597","tt0301359","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","The Gospel According to Matthew","Feature Film","Regardt van den Bergh","","7.4","258","1993","biography, drama, history","589","1993-10-01","http://www.imdb.com/title/tt0301359/"
"598","tt1545330","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Yes, Virginia","Short Film","Pete Circuitt","","7.1","22","2009","animation","418","2009-12-11","http://www.imdb.com/title/tt1545330/"
"599","tt0814187","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Lewis Black: Red, White and Screwed","Documentary","Paul Miller","5","7.9","60","2006","documentary, comedy","1051","2006-06-10","http://www.imdb.com/title/tt0814187/"
"600","tt0075988","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Emmet Otter's Jug-Band Christmas","TV Movie","Jim Henson","","8.4","48","1977","comedy, drama, family, musical","2187","1977","http://www.imdb.com/title/tt0075988/"
"601","tt2670492","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Creative Galaxy: Pilot","TV Episode","Michele L. Band, Larry Jacobs","","7.2","16","2013","animation, family","19","2013-04-19","http://www.imdb.com/title/tt2670492/"
"602","tt0100063","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","The Love She Sought","TV Movie","Joseph Sargent","","8.0","100","1990","drama","763","1990-10-21","http://www.imdb.com/title/tt0100063/"
"603","tt0079357","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Jack Frost","TV Movie","Jules Bass, Arthur Rankin Jr.","","7.2","48","1979","animation, family, fantasy, musical","1725","1979-12-13","http://www.imdb.com/title/tt0079357/"
"604","tt0082077","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Bitter Harvest","TV Movie","Roger Young","","7.1","94","1981","drama","206","1981-05-04","http://www.imdb.com/title/tt0082077/"
"605","tt0079933","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Son-Rise: A Miracle of Love","TV Movie","Glenn Jordan","","7.3","120","1979","drama","142","1979-05-14","http://www.imdb.com/title/tt0079933/"
"606","tt1087470","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","The Prince","TV Movie","Gavin O'Connor","","7.4","60","2008","drama","56","2008-01-07","http://www.imdb.com/title/tt1087470/"
"607","tt0414224","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Lewis Black: Black on Broadway","Documentary","Paul Miller","4","8.1","58","2004","documentary, comedy","1236","2004-05-15","http://www.imdb.com/title/tt0414224/"
"608","tt0285627","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Daria in 'Is It College Yet?'","TV Movie","Karen Disher","","8.3","90","2002","animation, comedy, romance","2408","2002-01-21","http://www.imdb.com/title/tt0285627/"
"609","tt1439235","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Jim Jefferies: I Swear to God","TV Special","John Moffitt","4","8.4","58","2009","comedy","1453","2009-05-16","http://www.imdb.com/title/tt1439235/"
"610","tt0099263","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","The Christmas Toy","TV Movie","Eric Till","","8.1","50","1986","family, musical","792","1986-12-06","http://www.imdb.com/title/tt0099263/"
"611","tt0134951","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","School's Out!","TV Movie","Kit Hood","","8.4","92","1992","drama","623","1992-01-05","http://www.imdb.com/title/tt0134951/"
"612","tt0268948","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Arthur's Perfect Christmas","TV Movie","Greg Bailey","","7.9","60","2000","animation, comedy, family","266","2000-11-23","http://www.imdb.com/title/tt0268948/"
"613","tt0080524","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","The Children of An Lac","TV Movie","John Llewellyn Moxey","","7.1","100","1980","drama","76","1980-10-09","http://www.imdb.com/title/tt0080524/"
"614","tt0110990","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","Ride with the Wind","TV Movie","Bobby Roth","","7.0","91","1994","adventure, drama","53","1994-04-18","http://www.imdb.com/title/tt0110990/"
"615","tt0103123","Wed Feb 25 14:43:50 2015","Wed Feb 25 14:43:50 2015","","A Triumph of the Heart: The Ricky Bell Story","TV Movie","Richard Michaels","4","7.5","100","1991","biography, drama, sport","150","1991-04-02","http://www.imdb.com/title/tt0103123/"
"616","tt1124373","Wed Feb 25 14:46:40 2015","Wed Feb 25 14:46:40 2015","","Sons of Anarchy","TV Series","","6","8.6","45","2008","crime, drama, thriller","177388","2008-09-03","http://www.imdb.com/title/tt1124373/"
"617","tt1632701","Wed Feb 25 14:46:40 2015","Wed Feb 25 14:46:40 2015","","Suits","TV Series","","7","8.7","44","2011","comedy, drama","235753","2011-06-23","http://www.imdb.com/title/tt1632701/"
"618","tt1844624","Wed Feb 25 14:46:40 2015","Wed Feb 25 14:46:40 2015","","American Horror Story","TV Series","","4","8.2","60","2011","drama, horror, thriller","190194","2011-10-05","http://www.imdb.com/title/tt1844624/"
"619","tt1266020","Wed Feb 25 14:46:40 2015","Wed Feb 25 14:46:40 2015","","Parks and Recreation","TV Series","","5","8.6","22","2009","comedy","119229","2009-04-09","http://www.imdb.com/title/tt1266020/"
"620","tt1132290","Wed Feb 25 14:46:40 2015","Wed Feb 25 14:46:40 2015","","Warehouse 13","TV Series","","7","7.6","43","2009","drama, mystery, sci_fi, thriller","37605","2009-07-07","http://www.imdb.com/title/tt1132290/"
"621","tt0796264","Wed Feb 25 14:46:40 2015","Wed Feb 25 14:46:40 2015","","Eureka","TV Series","","7","7.9","60","2006","comedy, drama, sci_fi","39183","2006-07-18","http://www.imdb.com/title/tt0796264/"
"622","tt1663676","Wed Feb 25 14:46:40 2015","Wed Feb 25 14:46:40 2015","","Awkward.","TV Series","","","7.7","22","2011","comedy, drama, romance","36598","2011-07-19","http://www.imdb.com/title/tt1663676/"
"623","tt1606375","Wed Feb 25 14:46:40 2015","Wed Feb 25 14:46:40 2015","","Downton Abbey","TV Series","","8","8.7","58","2010","drama, romance","110019","2010-09-26","http://www.imdb.com/title/tt1606375/"
"624","tt1830617","Wed Feb 25 14:46:40 2015","Wed Feb 25 14:46:40 2015","","Grimm","TV Series","","","7.8","45","2011","drama, fantasy, horror, mystery","82423","2011-10-28","http://www.imdb.com/title/tt1830617/"
"625","tt1825133","Wed Feb 25 14:46:40 2015","Wed Feb 25 14:46:40 2015","","Smash","TV Series","","","7.7","44","2012","drama, musical","14576","2012-02-06","http://www.imdb.com/title/tt1825133/"
"626","tt1462059","Wed Feb 25 14:46:40 2015","Wed Feb 25 14:46:40 2015","","Falling Skies","TV Series","","4","7.2","42","2011","action, sci_fi, thriller","73433","2011-06-19","http://www.imdb.com/title/tt1462059/"
"627","tt1416765","Wed Feb 25 14:46:40 2015","Wed Feb 25 14:46:40 2015","","Parenthood","TV Series","","","8.1","60","2010","comedy, drama","23593","2010-03-02","http://www.imdb.com/title/tt1416765/"
"628","tt0103359","Wed Feb 25 14:46:41 2015","Wed Feb 25 14:46:41 2015","","Batman: The Animated Series","TV Series","","","9.0","23","1992","animation, action, adventure, crime, drama, fantasy, mystery, romance, sci_fi, thriller","51262","1992-09-05","http://www.imdb.com/title/tt0103359/"
